REPORTID,USERID,REPORTTYPEID,ADDEDBY,HOSTID,LATITUDE,LONGTITUDE,RADIUSSIMPACT,DESCRIPTION,PRICE,REPORTSTATUSID,DATE,TIME,CREATEDTIME,LASTMODIFIEDTIME,ADDRESS,TOTALNUMBERINJURED,TOTALNUMBERKILLED,VEHICLETYPECODE
163270010, , , , ,-7911452.05434845,5208616.542448398, , , , ,11/22/2016,1:01:43 AM, , ,05/06/2017 14:44:53, , ,mv
163270018, , , , ,-7906915.451140152,5217815.122427095, , , , ,11/22/2016,1:58:59 AM, , ,05/06/2017 14:44:53, , ,mv
163270051, , , , ,-7910182.455555954,5215709.253446581, , , , ,11/22/2016,6:57:39 AM, , ,05/06/2017 14:44:53, , ,mv
163270088, , , , ,-7910983.6219311915,5210721.436666246, , , , ,11/22/2016,9:06:18 AM, , ,05/06/2017 14:44:53, , ,ped
163270091, , , , ,-7914607.96191244,5210329.631941982, , , , ,11/22/2016,9:09:57 AM, , ,05/06/2017 14:44:53, , ,ped
163270108, , , , ,-7907091.335935605,5217884.743441951, , , , ,11/22/2016,9:51:52 AM, , ,05/06/2017 14:44:53, , ,ped
163270139, , , , ,-7921975.642410593,5202669.807480567, , , , ,11/22/2016,11:28:41 AM, , ,05/06/2017 14:44:53, , ,ped
163270192, , , , ,-7913648.499221291,5211605.089600412, , , , ,11/22/2016,2:18:18 PM, , ,05/06/2017 14:44:53, , ,ped
163270206, , , , ,-7919157.366862179,5214156.972305886, , , , ,11/22/2016,3:25:35 PM, , ,05/06/2017 14:44:53, , ,mv
163270210, , , , ,-7916361.8004898885,5213701.007956606, , , , ,11/22/2016,3:28:31 PM, , ,05/06/2017 14:44:53, , ,ped
163270232, , , , ,-7912912.78870664,5208491.58847145, , , , ,11/22/2016,5:00:04 PM, , ,05/06/2017 14:44:53, , ,mv
163270237, , , , ,-7912122.865599972,5213233.618335001, , , , ,11/22/2016,5:06:16 PM, , ,05/06/2017 14:44:53, , ,ped
163270241, , , , ,-7914114.259970773,5202165.049358452, , , , ,11/22/2016,5:11:02 PM, , ,05/06/2017 14:44:53, , ,mv
163270248, , , , ,-7922448.638926973,5200568.505572289, , , , ,11/22/2016,5:30:29 PM, , ,05/06/2017 14:44:53, , ,mv
163270257, , , , ,-7911644.859706505,5219400.408381533, , , , ,11/22/2016,5:46:36 PM, , ,05/06/2017 14:44:53, , ,mv
163270305, , , , ,-7915397.551060637,5212404.182825358, , , , ,11/22/2016,8:04:07 PM, , ,05/06/2017 14:44:53, , ,mv
163280004, , , , ,-7910894.232380087,5208567.614490023, , , , ,11/23/2016,12:58:09 AM, , ,05/06/2017 14:44:53, , ,ped
163280015, , , , ,-7909276.426220388,5218347.691009804, , , , ,11/23/2016,2:17:00 AM, , ,05/06/2017 14:44:53, , ,mv
163280042, , , , ,-7913646.384150968,5213681.426233199, , , , ,11/23/2016,6:25:51 AM, , ,05/06/2017 14:44:53, , ,mv
163280072, , , , ,-7911711.76272047,5205349.010956599, , , , ,11/23/2016,9:15:33 AM, , ,05/06/2017 14:44:53, , ,mv
163280121, , , , ,-7915979.640677994,5213837.930523516, , , , ,11/23/2016,12:17:16 PM, , ,05/06/2017 14:44:53, , ,mv
163280150, , , , ,-7912406.507662511,5206927.54497103, , , , ,11/23/2016,1:34:02 PM, , ,05/06/2017 14:44:53, , ,ped
163280230, , , , ,-7918813.834913591,5213661.242037613, , , , ,11/23/2016,5:00:13 PM, , ,05/06/2017 14:44:53, , ,ped
163280239, , , , ,-7911401.181341158,5215688.160964326, , , , ,11/23/2016,5:39:33 PM, , ,05/06/2017 14:44:53, , ,ped
163280249, , , , ,-7919292.397404511,5199776.726783827, , , , ,11/23/2016,6:21:16 PM, , ,05/06/2017 14:44:53, , ,mv
163280270, , , , ,-7913315.319985349,5208594.2613775525, , , , ,11/23/2016,7:27:49 PM, , ,05/06/2017 14:44:53, , ,mv
163280318, , , , ,-7911019.244168246,5204264.89942293, , , , ,11/23/2016,10:42:20 PM, , ,05/06/2017 14:44:53, , ,mv
163290024, , , , ,-7914299.940881415,5212835.082599248, , , , ,11/24/2016,2:39:34 AM, , ,05/06/2017 14:44:53, , ,mv
163290062, , , , ,-7918446.925871937,5205572.650723684, , , , ,11/24/2016,6:15:26 AM, , ,05/06/2017 14:44:53, , ,mv
163290137, , , , ,-7911752.505654101,5203159.546335633, , , , ,11/24/2016,12:26:47 PM, , ,05/06/2017 14:44:53, , ,mv
163290185, , , , ,-7917209.498412279,5200502.020084666, , , , ,11/24/2016,3:27:52 PM, , ,05/06/2017 14:44:53, , ,mv
163290217, , , , ,-7911610.128025376,5204083.273207143, , , , ,11/24/2016,5:59:56 PM, , ,05/06/2017 14:44:53, , ,mv
163290237, , , , ,-7916427.033711492,5204711.5311321765, , , , ,11/24/2016,7:47:36 PM, , ,05/06/2017 14:44:53, , ,mv
163290242, , , , ,-7911493.242560044,5202086.366683104, , , , ,11/24/2016,7:55:50 PM, , ,05/06/2017 14:44:53, , ,mv
163290266, , , , ,-7913374.653273941,5205743.318806803, , , , ,11/24/2016,9:32:04 PM, , ,05/06/2017 14:44:53, , ,ped
163290287, , , , ,-7916569.188701237,5202417.349835784, , , , ,11/24/2016,11:05:36 PM, , ,05/06/2017 14:44:53, , ,mv
163290293, , , , ,-7909084.62273775,5202695.384613404, , , , ,11/24/2016,11:34:50 PM, , ,05/06/2017 14:44:53, , ,mv
163300002, , , , ,-7911744.268011782,5205963.054727096, , , , ,11/25/2016,12:28:38 AM, , ,05/06/2017 14:44:53, , ,ped
163300009, , , , ,-7912458.382545221,5208224.072064319, , , , ,11/25/2016,12:50:08 AM, , ,05/06/2017 14:44:53, , ,mv
163300059, , , , ,-7909168.001036354,5210604.736792624, , , , ,11/25/2016,6:03:08 AM, , ,05/06/2017 14:44:53, , ,mv
163300093, , , , ,-7914047.91355426,5213736.104531447, , , , ,11/25/2016,8:26:06 AM, , ,05/06/2017 14:44:53, , ,mv
163300103, , , , ,-7911304.333384167,5216969.1625359235, , , , ,11/25/2016,9:33:13 AM, , ,05/06/2017 14:44:53, , ,mv
163300125, , , , ,-7920636.46893635,5211622.106902696, , , , ,11/25/2016,10:35:22 AM, , ,05/06/2017 14:44:53, , ,ped
163300206, , , , ,-7915111.237330317,5208159.339347331, , , , ,11/25/2016,2:54:44 PM, , ,05/06/2017 14:44:53, , ,ped
163300217, , , , ,-7910002.117980868,5209145.131057502, , , , ,11/25/2016,3:31:40 PM, , ,05/06/2017 14:44:53, , ,ped
163300235, , , , ,-7913242.071760407,5210325.716988092, , , , ,11/25/2016,4:20:42 PM, , ,05/06/2017 14:44:53, , ,ped
163300250, , , , ,-7911692.949726527,5211670.147062642, , , , ,11/25/2016,5:10:50 PM, , ,05/06/2017 14:44:53, , ,mv
163300264, , , , ,-7914132.627686752,5204170.399184572, , , , ,11/25/2016,5:31:26 PM, , ,05/06/2017 14:44:53, , ,ped
163300273, , , , ,-7918159.498946708,5213433.494991766, , , , ,11/25/2016,6:08:24 PM, , ,05/06/2017 14:44:53, , ,ped
163300315, , , , ,-7910343.089581167,5204208.770983038, , , , ,11/25/2016,9:11:41 PM, , ,05/06/2017 14:44:53, , ,mv
163310004, , , , ,-7909571.868148952,5207754.092481934, , , , ,11/26/2016,12:17:32 AM, , ,05/06/2017 14:44:53, , ,mv
163310145, , , , ,-7913231.385089291,5204034.218173254, , , , ,11/26/2016,11:00:19 AM, , ,05/06/2017 14:44:53, , ,mv
163310189, , , , ,-7910023.713962081,5203393.065136294, , , , ,11/26/2016,1:55:12 PM, , ,05/06/2017 14:44:53, , ,mv
163310257, , , , ,-7915713.587094998,5204060.8523165975, , , , ,11/26/2016,4:41:35 PM, , ,05/06/2017 14:44:53, , ,mv
163310307, , , , ,-7909909.500164528,5205388.741996768, , , , ,11/26/2016,7:38:54 PM, , ,05/06/2017 14:44:53, , ,mv
163310322, , , , ,-7912163.49721411,5213950.452531108, , , , ,11/26/2016,8:34:26 PM, , ,05/06/2017 14:44:53, , ,mv
163310323, , , , ,-7915451.652333162,5201748.775769623, , , , ,11/26/2016,8:41:16 PM, , ,05/06/2017 14:44:53, , ,mv
163310326, , , , ,-7910580.200096557,5209053.593236998, , , , ,11/26/2016,8:52:02 PM, , ,05/06/2017 14:44:53, , ,mv
163320010, , , , ,-7908891.7060602065,5205059.310490111, , , , ,11/27/2016,12:42:53 AM, , ,05/06/2017 14:44:53, , ,mv
163320010, , , , ,-7908891.7060602065,5205059.310490111, , , , ,11/27/2016,12:45:04 AM, , ,05/06/2017 14:44:53, , ,mv
163320011, , , , ,-7908570.883287739,5203618.163445506, , , , ,11/27/2016,12:46:47 AM, , ,05/06/2017 14:44:53, , ,mv
163320011, , , , ,-7908570.883287739,5203618.163445506, , , , ,11/27/2016,12:46:51 AM, , ,05/06/2017 14:44:53, , ,mv
163320030, , , , ,-7918504.255409695,5214454.48318334, , , , ,11/27/2016,1:37:30 AM, , ,05/06/2017 14:44:53, , ,ped
163320177, , , , ,-7910051.989112742,5207978.993319537, , , , ,11/27/2016,1:58:25 PM, , ,05/06/2017 14:44:53, , ,ped
163320187, , , , ,-7910251.696279226,5210207.215111003, , , , ,11/27/2016,2:49:55 PM, , ,05/06/2017 14:44:53, , ,mv
163320187, , , , ,-7910251.696279226,5210207.215111003, , , , ,11/27/2016,2:59:03 PM, , ,05/06/2017 14:44:53, , ,mv
163320188, , , , ,-7911698.6270205565,5209584.012993596, , , , ,11/27/2016,2:55:56 PM, , ,05/06/2017 14:44:53, , ,mv
163320250, , , , ,-7913196.2081302,5203407.058391423, , , , ,11/27/2016,6:37:17 PM, , ,05/06/2017 14:44:53, , ,mv
163320280, , , , ,-7913460.03532338,5205257.961284397, , , , ,11/27/2016,8:47:06 PM, , ,05/06/2017 14:44:53, , ,mv
163320289, , , , ,-7911414.5396800535,5201881.614253648, , , , ,11/27/2016,9:12:47 PM, , ,05/06/2017 14:44:53, , ,mv
163320297, , , , ,-7912551.445639526,5206729.762285228, , , , ,11/27/2016,10:23:47 PM, , ,05/06/2017 14:44:53, , ,mv
163330041, , , , ,-7912974.014426576,5210340.774511923, , , , ,11/28/2016,6:09:33 AM, , ,05/06/2017 14:44:53, , ,ped
163330057, , , , ,-7916932.201560712,5216199.064235789, , , , ,11/28/2016,7:43:22 AM, , ,05/06/2017 14:44:53, , ,mv
163330064, , , , ,-7911883.083416803,5213222.924224355, , , , ,11/28/2016,8:27:04 AM, , ,05/06/2017 14:44:53, , ,mv
163330073, , , , ,-7910279.192193452,5207747.619511425, , , , ,11/28/2016,8:51:41 AM, , ,05/06/2017 14:44:53, , ,mv
163330091, , , , ,-7907050.259043504,5216591.563952786, , , , ,11/28/2016,9:38:30 AM, , ,05/06/2017 14:44:53, , ,ped
163330185, , , , ,-7913431.203575265,5211353.29733839, , , , ,11/28/2016,1:47:07 PM, , ,05/06/2017 14:44:53, , ,mv
163330224, , , , ,-7913644.491719624,5203622.527035061, , , , ,11/28/2016,3:08:03 PM, , ,05/06/2017 14:44:53, , ,ped
163330264, , , , ,-7918011.444023954,5203763.06578646, , , , ,11/28/2016,4:50:03 PM, , ,05/06/2017 14:44:53, , ,ped
163330284, , , , ,-7911104.514898193,5207013.191874585, , , , ,11/28/2016,5:24:27 PM, , ,05/06/2017 14:44:53, , ,ped
163330325, , , , ,-7913898.522797613,5202613.68848383, , , , ,11/28/2016,7:20:10 PM, , ,05/06/2017 14:44:53, , ,mv
163330386, , , , ,-7909373.942094321,5213095.800792, , , , ,11/28/2016,10:46:21 PM, , ,05/06/2017 14:44:53, , ,ped
163330389, , , , ,-7905912.351208615,5218798.152295801, , , , ,11/28/2016,11:00:35 PM, , ,05/06/2017 14:44:53, , ,mv
163340027, , , , ,-7918431.675101697,5214230.784259118, , , , ,11/29/2016,2:30:33 AM, , ,05/06/2017 14:44:53, , ,ped
163340064, , , , ,-7908530.808271053,5213444.038715544, , , , ,11/29/2016,7:55:19 AM, , ,05/06/2017 14:44:53, , ,mv
163340069, , , , ,-7919940.610799401,5205081.884234328, , , , ,11/29/2016,8:00:34 AM, , ,05/06/2017 14:44:53, , ,mv
163340084, , , , ,-7909707.56660823,5214179.869013484, , , , ,11/29/2016,8:52:03 AM, , ,05/06/2017 14:44:53, , ,mv
163340099, , , , ,-7914598.945033685,5203611.99423612, , , , ,11/29/2016,9:43:45 AM, , ,05/06/2017 14:44:53, , ,mv
163340156, , , , ,-7911176.76124772,5216869.563042982, , , , ,11/29/2016,11:47:58 AM, , ,05/06/2017 14:44:53, , ,mv
163340157, , , , ,-7910265.277257104,5205679.355540797, , , , ,11/29/2016,11:48:38 AM, , ,05/06/2017 14:44:53, , ,mv
163340204, , , , ,-7910276.520525673,5206113.862738386, , , , ,11/29/2016,2:35:30 PM, , ,05/06/2017 14:44:53, , ,mv
163340243, , , , ,-7912192.774240189,5205236.440580588, , , , ,11/29/2016,4:13:14 PM, , ,05/06/2017 14:44:53, , ,mv
163340246, , , , ,-7911128.893866677,5215449.367211304, , , , ,11/29/2016,4:20:40 PM, , ,05/06/2017 14:44:53, , ,ped
163340251, , , , ,-7910552.815501823,5205265.034533383, , , , ,11/29/2016,4:30:08 PM, , ,05/06/2017 14:44:53, , ,ped
163340259, , , , ,-7912346.951734937,5208786.36206137, , , , ,11/29/2016,4:54:08 PM, , ,05/06/2017 14:44:53, , ,ped
163340278, , , , ,-7910611.035595507,5216219.705849954, , , , ,11/29/2016,5:20:50 PM, , ,05/06/2017 14:44:53, , ,mv
163340296, , , , ,-7910092.732046374,5207013.793964519, , , , ,11/29/2016,6:17:39 PM, , ,05/06/2017 14:44:53, , ,mv
163340302, , , , ,-7910157.742628996,5217687.937306966, , , , ,11/29/2016,6:39:05 PM, , ,05/06/2017 14:44:53, , ,ped
163340309, , , , ,-7915397.328421656,5211131.177545191, , , , ,11/29/2016,6:54:05 PM, , ,05/06/2017 14:44:53, , ,mv
163340314, , , , ,-7911445.931776457,5215719.197061661, , , , ,11/29/2016,7:08:04 PM, , ,05/06/2017 14:44:53, , ,ped
163340316, , , , ,-7908342.455692631,5203972.824500773, , , , ,11/29/2016,7:21:56 PM, , ,05/06/2017 14:44:53, , ,mv
163340339, , , , ,-7911335.502841591,5216102.938187606, , , , ,11/29/2016,8:24:48 PM, , ,05/06/2017 14:44:53, , ,mv
163340352, , , , ,-7911023.696947878,5203003.669718904, , , , ,11/29/2016,8:47:00 PM, , ,05/06/2017 14:44:53, , ,mv
163350065, , , , ,-7909570.532315062,5207678.9761892995, , , , ,11/30/2016,5:52:22 AM, , ,05/06/2017 14:44:53, , ,mv
163350124, , , , ,-7906450.914905072,5215683.339832124, , , , ,11/30/2016,10:09:09 AM, , ,05/06/2017 14:44:53, , ,mv
163350270, , , , ,-7910509.623539395,5209136.549349252, , , , ,11/30/2016,5:42:39 PM, , ,05/06/2017 14:44:53, , ,mv
163350310, , , , ,-7915223.002099073,5209441.430594426, , , , ,11/30/2016,7:25:59 PM, , ,05/06/2017 14:44:53, , ,mv
163350316, , , , ,-7913648.499221291,5211605.089600412, , , , ,11/30/2016,7:25:06 PM, , ,05/06/2017 14:44:53, , ,ped
163350317, , , , ,-7914108.693996232,5211589.578280725, , , , ,11/30/2016,7:32:10 PM, , ,05/06/2017 14:44:53, , ,ped
163350323, , , , ,-7922784.823789169,5204139.099950253, , , , ,11/30/2016,7:57:20 PM, , ,05/06/2017 14:44:53, , ,mv
163350368, , , , ,-7911816.625680799,5213743.184113816, , , , ,11/30/2016,10:31:42 PM, , ,05/06/2017 14:44:53, , ,ped
163350380, , , , ,-7916332.968741773,5200178.173231405, , , , ,11/30/2016,11:41:35 PM, , ,05/06/2017 14:44:53, , ,mv
163360009, , , , ,-7913068.969952222,5211615.179501616, , , , ,12/1/2016,1:45:02 AM, , ,05/06/2017 14:44:53, , ,mv
163360068, , , , ,-7915599.150658464,5210058.600494106, , , , ,12/1/2016,8:42:22 AM, , ,05/06/2017 14:44:53, , ,mv
163360075, , , , ,-7907596.281145844,5213042.63237448, , , , ,12/1/2016,8:56:44 AM, , ,05/06/2017 14:44:53, , ,ped
163360085, , , , ,-7916446.514622382,5209697.237293412, , , , ,12/1/2016,9:34:20 AM, , ,05/06/2017 14:44:53, , ,mv
163360097, , , , ,-7910515.189513935,5214081.20267493, , , , ,12/1/2016,10:05:18 AM, , ,05/06/2017 14:44:53, , ,ped
163360129, , , , ,-7910279.526151925,5203304.893057566, , , , ,12/1/2016,12:01:53 PM, , ,05/06/2017 14:44:53, , ,mv
163360148, , , , ,-7910294.554283182,5213718.330284156, , , , ,12/1/2016,1:11:01 PM, , ,05/06/2017 14:44:53, , ,ped
163360241, , , , ,-7913530.055283088,5211281.314895861, , , , ,12/1/2016,5:51:24 PM, , ,05/06/2017 14:44:53, , ,mv
163360273, , , , ,-7915920.418708892,5203874.264412032, , , , ,12/1/2016,7:04:05 PM, , ,05/06/2017 14:44:53, , ,mv
163370014, , , , ,-7914108.693996232,5211589.578280725, , , , ,12/2/2016,1:37:12 AM, , ,05/06/2017 14:44:53, , ,mv
163370021, , , , ,-7910793.822199388,5212037.609638769, , , , ,12/2/2016,1:59:29 AM, , ,05/06/2017 14:44:53, , ,mv
163370022, , , , ,-7909780.035596736,5212248.756471119, , , , ,12/2/2016,2:29:06 AM, , ,05/06/2017 14:44:53, , ,ped
163370031, , , , ,-7914292.259836551,5211200.749421805, , , , ,12/2/2016,3:04:38 AM, , ,05/06/2017 14:44:53, , ,mv
163370051, , , , ,-7913369.0872994,5203252.080481606, , , , ,12/2/2016,7:02:50 AM, , ,05/06/2017 14:44:53, , ,ped
163370067, , , , ,-7922784.823789169,5204139.099950253, , , , ,12/2/2016,8:39:14 AM, , ,05/06/2017 14:44:53, , ,bike
163370084, , , , ,-7911080.581207673,5202730.1395339025, , , , ,12/2/2016,9:29:46 AM, , ,05/06/2017 14:44:53, , ,mv
163370093, , , , ,-7908115.920528868,5212941.869252124, , , , ,12/2/2016,10:02:34 AM, , ,05/06/2017 14:44:53, , ,mv
163370097, , , , ,-7917734.926408822,5206297.484514977, , , , ,12/2/2016,10:10:20 AM, , ,05/06/2017 14:44:53, , ,mv
163370202, , , , ,-7913957.299488752,5203214.91625266, , , , ,12/2/2016,2:05:36 PM, , ,05/06/2017 14:44:53, , ,bike
163370243, , , , ,-7912718.758834188,5211883.996499561, , , , ,12/2/2016,3:42:22 PM, , ,05/06/2017 14:44:53, , ,ped
163370307, , , , ,-7910418.1189179635,5216902.712530909, , , , ,12/2/2016,5:42:54 PM, , ,05/06/2017 14:44:53, , ,ped
163370311, , , , ,-7909399.990855167,5214613.711833212, , , , ,12/2/2016,5:55:17 PM, , ,05/06/2017 14:44:53, , ,mv
163370351, , , , ,-7912715.641888446,5207737.834796962, , , , ,12/2/2016,8:14:35 PM, , ,05/06/2017 14:44:53, , ,mv
163370370, , , , ,-7912254.66787707,5210719.328526743, , , , ,12/2/2016,9:16:12 PM, , ,05/06/2017 14:44:53, , ,mv
163370384, , , , ,-7913338.919717397,5212835.5344443275, , , , ,12/2/2016,10:12:00 PM, , ,05/06/2017 14:44:53, , ,mv
163380013, , , , ,-7914644.252066439,5209235.615857928, , , , ,12/3/2016,12:56:35 AM, , ,05/06/2017 14:44:53, , ,mv
163380077, , , , ,-7910094.735797209,5209218.000612727, , , , ,12/3/2016,6:04:46 AM, , ,05/06/2017 14:44:53, , ,mv
163380092, , , , ,-7917736.596201185,5196361.434098558, , , , ,12/3/2016,7:08:05 AM, , ,05/06/2017 14:44:53, , ,mv
163380150, , , , ,-7912339.270690073,5208893.103074699, , , , ,12/3/2016,10:32:44 AM, , ,05/06/2017 14:44:53, , ,mv
163380165, , , , ,-7913147.895471195,5206569.612510992, , , , ,12/3/2016,11:41:01 AM, , ,05/06/2017 14:44:53, , ,mv
163380185, , , , ,-7910902.692661386,5211349.080778556, , , , ,12/3/2016,12:39:57 PM, , ,05/06/2017 14:44:53, , ,mv
163380211, , , , ,-7910543.90994256,5210636.358551841, , , , ,12/3/2016,2:01:51 PM, , ,05/06/2017 14:44:53, , ,mv
163380254, , , , ,-7911001.5443692105,5204248.04580821, , , , ,12/3/2016,4:04:35 PM, , ,05/06/2017 14:44:53, , ,mv
163380281, , , , ,-7911683.042291848,5205016.270033452, , , , ,12/3/2016,5:13:59 PM, , ,05/06/2017 14:44:53, , ,mv
163380296, , , , ,-7912289.176919216,5218908.020479558, , , , ,12/3/2016,6:24:53 PM, , ,05/06/2017 14:44:53, , ,mv
163380307, , , , ,-7909764.673507006,5209238.627014234, , , , ,12/3/2016,7:06:11 PM, , ,05/06/2017 14:44:53, , ,mv
163380365, , , , ,-7914336.231035414,5201310.106068223, , , , ,12/3/2016,9:48:23 PM, , ,05/06/2017 14:44:53, , ,mv
163380365, , , , ,-7914336.231035414,5201310.106068223, , , , ,12/3/2016,9:56:53 PM, , ,05/06/2017 14:44:53, , ,mv
163380378, , , , ,-7912652.635056656,5213805.394288648, , , , ,12/3/2016,10:29:52 PM, , ,05/06/2017 14:44:53, , ,mv
163380406, , , , ,-7918759.511002085,5215771.476543084, , , , ,12/3/2016,11:54:34 PM, , ,05/06/2017 14:44:53, , ,mv
163390017, , , , ,-7909631.090118054,5215512.191229868, , , , ,12/4/2016,12:58:57 AM, , ,05/06/2017 14:44:53, , ,mv
163390044, , , , ,-7911490.682211757,5212790.952500591, , , , ,12/4/2016,3:04:43 AM, , ,05/06/2017 14:44:53, , ,mv
163390172, , , , ,-7909972.506996318,5208564.904641252, , , , ,12/4/2016,1:21:06 PM, , ,05/06/2017 14:44:53, , ,mv
163390225, , , , ,-7912605.769551032,5209720.876048051, , , , ,12/4/2016,4:27:44 PM, , ,05/06/2017 14:44:53, , ,mv
163390235, , , , ,-7910062.007866913,5215426.467432931, , , , ,12/4/2016,4:29:52 PM, , ,05/06/2017 14:44:53, , ,mv
163390279, , , , ,-7910518.751737638,5214526.489752887, , , , ,12/4/2016,6:59:10 PM, , ,05/06/2017 14:44:53, , ,bike
163390282, , , , ,-7908163.342631945,5218215.073506282, , , , ,12/4/2016,7:09:04 PM, , ,05/06/2017 14:44:53, , ,mv
163390328, , , , ,-7909663.818048348,5206988.807264345, , , , ,12/4/2016,9:36:05 PM, , ,05/06/2017 14:44:53, , ,mv
163390343, , , , ,-7918760.958155464,5199731.604603599, , , , ,12/4/2016,10:20:21 PM, , ,05/06/2017 14:44:53, , ,mv
163390344, , , , ,-7909052.896682873,5206032.1371409865, , , , ,12/4/2016,10:21:26 PM, , ,05/06/2017 14:44:53, , ,mv
163400048, , , , ,-7916952.573027528,5202751.805003349, , , , ,12/5/2016,5:30:49 AM, , ,05/06/2017 14:44:53, , ,mv
163400048, , , , ,-7916952.573027528,5202751.805003349, , , , ,12/5/2016,5:41:15 AM, , ,05/06/2017 14:44:53, , ,mv
163400089, , , , ,-7911493.576518516,5208725.84089274, , , , ,12/5/2016,9:26:43 AM, , ,05/06/2017 14:44:53, , ,mv
163400176, , , , ,-7919917.233706335,5205534.122904382, , , , ,12/5/2016,1:30:00 PM, , ,05/06/2017 14:44:53, , ,mv
163400187, , , , ,-7911024.03090635,5212642.146721478, , , , ,12/5/2016,2:01:45 PM, , ,05/06/2017 14:44:53, , ,ped
163400242, , , , ,-7913382.779596768,5208168.823415425, , , , ,12/5/2016,4:31:27 PM, , ,05/06/2017 14:44:53, , ,mv
163400264, , , , ,-7911669.461313969,5211256.768706872, , , , ,12/5/2016,5:00:00 PM, , ,05/06/2017 14:44:53, , ,bike
163400272, , , , ,-7915780.712747945,5206254.588945396, , , , ,12/5/2016,5:20:50 PM, , ,05/06/2017 14:44:53, , ,mv
163400303, , , , ,-7915542.822996122,5206054.562695154, , , , ,12/5/2016,7:14:13 PM, , ,05/06/2017 14:44:53, , ,mv
163400304, , , , ,-7917599.450588527,5202512.283954097, , , , ,12/5/2016,7:12:44 PM, , ,05/06/2017 14:44:53, , ,mv
163400386, , , , ,-7915918.414958058,5212094.53749378, , , , ,12/5/2016,11:58:22 PM, , ,05/06/2017 14:44:53, , ,mv
163410075, , , , ,-7908136.737273645,5217833.959231219, , , , ,12/6/2016,7:27:00 AM, , ,05/06/2017 14:44:53, , ,ped
163410095, , , , ,-7912025.2384065455,5211734.150789154, , , , ,12/6/2016,8:24:00 AM, , ,05/06/2017 14:44:53, , ,mv
163410100, , , , ,-7916806.076577644,5200623.409097841, , , , ,12/6/2016,8:38:23 AM, , ,05/06/2017 14:44:53, , ,mv
163410110, , , , ,-7908000.036938951,5213068.689380322, , , , ,12/6/2016,8:55:42 AM, , ,05/06/2017 14:44:53, , ,mv
163410111, , , , ,-7910294.22032471,5208544.430253367, , , , ,12/6/2016,9:11:07 AM, , ,05/06/2017 14:44:53, , ,mv
163410183, , , , ,-7921318.634775932,5203023.0789262755, , , , ,12/6/2016,12:18:23 PM, , ,05/06/2017 14:44:53, , ,bike
163410302, , , , ,-7912524.395003262,5206701.464947803, , , , ,12/6/2016,4:47:05 PM, , ,05/06/2017 14:44:53, , ,bike
163410326, , , , ,-7918492.5668631615,5203355.148032656, , , , ,12/6/2016,6:31:25 PM, , ,05/06/2017 14:44:53, , ,mv
163410333, , , , ,-7921752.224192571,5211139.610472711, , , , ,12/6/2016,6:33:51 PM, , ,05/06/2017 14:44:53, , ,ped
163410361, , , , ,-7911671.687703785,5211015.526725366, , , , ,12/6/2016,8:07:53 PM, , ,05/06/2017 14:44:53, , ,ped
163410414, , , , ,-7915546.60785881,5201769.536361307, , , , ,12/6/2016,10:39:27 PM, , ,05/06/2017 14:44:53, , ,mv
163420043, , , , ,-7908867.215772231,5211262.340535601, , , , ,12/7/2016,5:58:10 AM, , ,05/06/2017 14:44:53, , ,mv
163420061, , , , ,-7916986.191513747,5199073.59719883, , , , ,12/7/2016,7:37:44 AM, , ,05/06/2017 14:44:53, , ,mv
163420064, , , , ,-7910532.1100765355,5206835.878053167, , , , ,12/7/2016,7:47:23 AM, , ,05/06/2017 14:44:53, , ,mv
163420103, , , , ,-7914499.536728407,5208576.045135599, , , , ,12/7/2016,9:20:52 AM, , ,05/06/2017 14:44:53, , ,mv
163420123, , , , ,-7915565.309533264,5201897.260131914, , , , ,12/7/2016,10:17:19 AM, , ,05/06/2017 14:44:53, , ,mv
163420138, , , , ,-7908342.455692631,5203972.824500773, , , , ,12/7/2016,10:53:36 AM, , ,05/06/2017 14:44:53, , ,mv
163420311, , , , ,-7915640.784148019,5213583.066342869, , , , ,12/7/2016,7:07:24 PM, , ,05/06/2017 14:44:53, , ,bike
163420342, , , , ,-7913196.2081302,5203407.058391423, , , , ,12/7/2016,8:48:34 PM, , ,05/06/2017 14:44:53, , ,mv
163420367, , , , ,-7911176.76124772,5216869.563042982, , , , ,12/7/2016,10:07:33 PM, , ,05/06/2017 14:44:53, , ,mv
163430071, , , , ,-7910365.91007678,5208228.136691535, , , , ,12/8/2016,7:57:26 AM, , ,05/06/2017 14:44:53, , ,mv
163430078, , , , ,-7913214.57584618,5210553.991618724, , , , ,12/8/2016,8:50:47 AM, , ,05/06/2017 14:44:53, , ,mv
163430093, , , , ,-7909359.804518992,5213626.748250725, , , , ,12/8/2016,9:56:16 AM, , ,05/06/2017 14:44:53, , ,ped
163430101, , , , ,-7915462.784282241,5213026.666845636, , , , ,12/8/2016,10:25:50 AM, , ,05/06/2017 14:44:53, , ,mv
163430115, , , , ,-7913177.5064557465,5206832.416101558, , , , ,12/8/2016,11:19:14 AM, , ,05/06/2017 14:44:53, , ,mv
163430129, , , , ,-7911976.369150086,5212776.644150983, , , , ,12/8/2016,11:44:31 AM, , ,05/06/2017 14:44:53, , ,bike
163430152, , , , ,-7910152.510612929,5207378.215917114, , , , ,12/8/2016,12:41:35 PM, , ,05/06/2017 14:44:53, , ,mv
